"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2025-02-25","Walmart",435.4,"posted","Groceries","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-25","Dbt Crd 0727  Sq Snowflake Doughnut Boerne Tx",5.42,"posted","Restaurants","Food & Drink",false,,"regular","Cheetah Checking","0230",,""
"2025-02-25","Deposit",-1165,"posted","",,true,,"income","Cheetah Checking","0230",,""
"2025-02-24","Dbt Crd 1416  Amazon.comtf8rv02y3",11.29,"posted","Household","Shopping",false,,"regular","Main Personal","0232","Laundry Softener",""
"2025-02-24","Dbt Crd 1416  Amazon Mktpl2u6ah1xs3",21.64,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232","French Cleat Hangers",""
"2025-02-24","Venmo",70.67,"posted","Restaurants","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-24","Dbt Crd 1901  Amazon",14.39,"posted","Work Expenses",,true,,"regular","Main Personal","0232","LED Strip Connector Kit",""
"2025-02-24","Dbt Crd 1416  Amazon.comqf3342p63",28.02,"posted","Household","Shopping",false,,"regular","Main Personal","0232","Tide Soap Pods",""
"2025-02-24","Home Depot",-9.69,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-24","Dbt Crd 1416  Amazon Mktplsx26u",16.44,"posted","Work Expenses",,true,,"regular","Main Personal","0232","Black Latex Gloves",""
"2025-02-24","Tax Irs Treas 310 Moseaustin12-2024tax Re",-7414,"posted","",,true,,"regular","Main Personal","0232",,""
"2025-02-24","Abc Supply",66.89,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-24","Mcdonald's",13.37,"posted","Work food","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-24","Dbt Crd 1623  Amazon.comgf7sr7ey3",18.72,"posted","Work Expenses",,true,,"regular","Cheetah Checking","0230","Teal Unicorn Spit Paint",""
"2025-02-24","Home Depot",-62.71,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-23","Dbt Crd 0703  Roku For Cbs Interacti De",14.05,"posted","Movies and Video Games","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-23","Dbt Crd 0831  Mint Mobile Ca",96.96,"posted","Kids Cell Phones","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-23","Circle K",11.9,"posted","Party Store & Bars","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-23","Dbt Crd 0040  Kindle Svcsth3wf2983 Wa",3.21,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-23","Dbt Crd 0832  Mint Mobile Ca",81.11,"posted","Kids Cell Phones","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-23","Netflix",27.05,"posted","Movies and Video Games","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-23","Dbt Crd 0829  Mint Mobile Ca",128.11,"posted","Kids Cell Phones","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-23","Circle K",40.54,"posted","Tobacco","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-23","Circle K",37.37,"posted","Fuel","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-23","Circle K",4.55,"posted","Fuel","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-23","Dbt Crd 1304  Openai Chatgpt Subscr Openai.com Ca",21.28,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-23","Texas Roadhouse",89.26,"posted","Restaurants","Food & Drink",false,,"regular","Cheetah Checking","0230",,""
"2025-02-22","Whataburger",11.57,"posted","Work food","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-22","Home Depot",155.18,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-21","Transfer 65x0230 To 65x",-1000,"posted","",,true,,"internal transfer","Main Personal","0232",,""
"2025-02-21","Dbt Crd 0514  Apple.com-bill Ca",2.15,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-21","Dbt Crd 1911  Etsy, Inc. Ny",10.81,"posted","Work Expenses",,true,,"regular","Cheetah Checking","0230",,""
"2025-02-21","Transfer 65x0230 To 65x",1000,"posted","",,true,,"internal transfer","Cheetah Checking","0230",,""
"2025-02-20","Walmart",14.13,"posted","B - COGS","Cheetah Elevation, LLC",false,"Model.co","regular","Main Personal","0232",,""
"2025-02-20","Walmart",7.56,"posted","Healthcare","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-20","Dbt Crd 1156  Roku For Disney Electr De",21.59,"posted","Movies and Video Games","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-20","Dbt Crd 0947  Mentavi, Inc Mentavi.com Mi",50,"posted","Healthcare","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-20","Walmart",239.32,"posted","Groceries","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-20","Dbt Crd 1159  Metricool.com Madrid Es",22,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-20","Sq250220 Square Inc",-2024.74,"posted","",,true,,"regular","Cheetah Checking","0230",,""
"2025-02-20","Int Fee 1630  Metricool.com Madrid 00 C",0.18,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-20","Dbt Crd 1800  Dd Doordash Littlecae Doordash.com Ca",66.69,"posted","Restaurants","Food & Drink",false,,"regular","Cheetah Checking","0230",,""
"2025-02-19","Dbt Crd 1148  Mentavi, Inc Mentavi.com Mi",175,"posted","Healthcare","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-18","Home Depot",38.83,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-18","Whataburger",14.71,"posted","Work food","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-17","Exxonmobil",35.58,"posted","B - Auto Repair","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-17","Dbt Crd 1403  Amazon",72.52,"posted","Groceries","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-16","Prime Video",21.64,"posted","Movies and Video Games","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-16","Circle K",34.62,"posted","Party Store & Bars","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-16","Dbt Crd 1724  Red Crest Pet Shop Boerne Tx",25.64,"posted","Pets","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-16","Circle K",40.56,"posted","Tobacco","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-16","Circle K",11.88,"posted","Party Store & Bars","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-16","Circle K",5.17,"posted","Work food","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-16","Dbt Crd 1111  Dd Doordash Chinabowl Doordash.com Ca",47.7,"posted","Restaurants","Food & Drink",false,,"regular","Cheetah Checking","0230",,""
"2025-02-15","Dbt Crd 1835  Wendy S 4484 Boerne Tx",28.31,"posted","Work food","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-15","Circle K",39.73,"posted","Fuel","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-14","Dbt Crd 0846  Amazon.com4r5q87py3",23.51,"posted","Household","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-14","Dbt Crd 1223  Amazon",7.35,"posted","Household","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-14","Dbt Crd 0846  Amazon.comhp8p19r93",25.93,"posted","Household","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-14","Walmart",1.25,"posted","Household","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-14","Dbt Crd 1813  Amazon",43.29,"posted","School","Future Needs/Saving",false,,"regular","Main Personal","0232","Head phones",""
"2025-02-14","Deposit",-500,"posted","",,true,,"income","Cheetah Checking","0230",,""
"2025-02-14","Dbt Crd 0814  Texas Secretary Of Sta Tx",1,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-14","Deposit",-380,"posted","",,true,,"income","Cheetah Checking","0230",,""
"2025-02-14","Deposit",-150,"posted","",,true,,"income","Cheetah Checking","0230",,""
"2025-02-13","Patreon Membership",26.69,"posted","Amos - Patreon",,false,,"regular","Main Personal","0232",,""
"2025-02-13","Walmart",273.65,"posted","Groceries","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-13","Dbt Crd 1317  Allmand Law Firm Tx",1200,"posted","Bank-rup",,false,,"regular","Main Personal","0232",,""
"2025-02-13","Dbt Crd 1316  Allmand Law Firm Tx",1300,"posted","Bank-rup",,false,,"regular","Cheetah Checking","0230",,""
"2025-02-12","Dbt Crd 1416  Debt Education And Cer Tx",15,"posted","Bank-rup",,false,,"regular","Main Personal","0232",,""
"2025-02-12","Progressive Insurance",162.04,"posted","Insurance","Future Needs/Saving",false,,"regular","Cheetah Checking","0230",,""
"2025-02-12","Circle K",45.16,"posted","B - Fuel","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-11","Transfer 65x0230 To 65x",-1500,"posted","",,true,,"internal transfer","Main Personal","0232",,""
"2025-02-11","Dbt Crd 0820  Sq Snowflake Doughnut Boerne Tx",7.88,"posted","Restaurants","Food & Drink",false,,"regular","Cheetah Checking","0230",,""
"2025-02-11","Transfer 65x0230 To 65x",1500,"posted","",,true,,"internal transfer","Cheetah Checking","0230",,""
"2025-02-10","Dbt Crd 1306  Amazon Mktplx37iq88w3",20.56,"posted","Pets","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-10","Walmart",15,"posted","Holiday/Gifts","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-10","Dbt Crd 1845  Infernos Boerne Llc Boerne Tx",94.44,"posted","Restaurants","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-10","Elec_bill Pedernales_elec",279.42,"posted","Utilities","Home Essentials",false,,"regular","Main Personal","0232",,""
"2025-02-10","Walmart",561.33,"posted","Groceries","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-10","Dbt Crd 1306  Amazon.comz21k76yk3",11.29,"posted","Household","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-10","Walmart",25.5,"posted","Pets","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-10","Chevron",44.39,"posted","Fuel","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-10","Walmart",21.15,"posted","Household","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-10","Burger King",10.6,"posted","Work food","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-10","Home Depot",38.65,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-09","Dbt Crd 1833  Specs #207 Ecom Boerne Tx",20.5,"posted","Party Store & Bars","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-09","Dbt Crd 1801  Amazon",37.98,"posted","Healthcare","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-09","Home Depot",58.89,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-09","1214  Apple Com Bill Apple Com Bill Cupertino Ca",10.81,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-09","Dbt Crd 1807  Amazon",14.71,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230","2 pack 5 gallon jug dispensers.",""
"2025-02-09","Whataburger",14.28,"posted","Work food","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-07","Circle K",40.34,"posted","Tobacco","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-07","Circle K",2.65,"posted","Restaurants","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-07","Dbt Crd 1036  Amazon.commk8li91p3",19.99,"posted","Healthcare","Future Needs/Saving",false,,"regular","Main Personal","0232","honest diaper rash cream- Hannah eczema spots",""
"2025-02-07","Dbt Crd 1036  Amazon.comz79xc",9.58,"posted","Healthcare","Future Needs/Saving",false,,"regular","Main Personal","0232","Honest healing ointment- Hannah eczema spots",""
"2025-02-07","Dbt Crd 1102  Canva I04419-57536021 Canva.com De",15,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-07","Home Depot",43.92,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-07","Dbt Crd 2106  Openphone Openphone.com Ca",44.5,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-07","Raising Cane's Chicken Fingers",12.73,"posted","Work food","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-06","Transfer 65x0230 To 65x",-1000,"posted","",,true,,"internal transfer","Savings Personal","0231",,""
"2025-02-06","Dbt Crd 0720  Ctlprefreshing Usa Everett Wa",4,"posted","Groceries","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-06","Transfer 65x0230 To 65x",-2000,"posted","",,true,,"internal transfer","Main Personal","0232",,""
"2025-02-06","Dbt Crd 1242  Taxslayer Ga",56.45,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-06","Dbt Crd 0727  Ctlprefreshing Usa Everett Wa",2,"posted","Groceries","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-06","Dbt Crd 1155  Amazon",17.06,"posted","B - Office ","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232","cork boards-office",""
"2025-02-06","Transfer 65x0230 To 67x",-500,"posted","",,true,,"internal transfer","Cheetah Savings","0067",,""
"2025-02-06","Dbt Crd 2035  Dd Doordash Lasguitar Doordash.com Ca",20.17,"posted","Restaurants","Food & Drink",false,,"regular","Cheetah Checking","0230",,""
"2025-02-06","Transfer 65x0230 To 65x",1000,"posted","",,true,,"internal transfer","Cheetah Checking","0230",,""
"2025-02-06","Transfer 65x0230 To 67x",500,"posted","",,true,,"internal transfer","Cheetah Checking","0230",,""
"2025-02-06","Transfer 65x0230 To 65x",2000,"posted","",,true,,"internal transfer","Cheetah Checking","0230",,""
"2025-02-06","Sherwin-williams",133.81,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-06","Dbt Crd 2036  Dd Doordash Whataburg Doordash.com Ca",7.3,"posted","Restaurants","Food & Drink",false,,"regular","Cheetah Checking","0230",,""
"2025-02-05","Dbt Crd 1709  Amazon",22.72,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-05","Dbt Crd 1032  Amazon",21.49,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-05","Deposit",-175,"posted","",,true,,"income","Cheetah Checking","0230",,""
"2025-02-05","Deposit",-4942,"posted","",,true,,"income","Cheetah Checking","0230",,""
"2025-02-05","Circle K",57.49,"posted","B - Fuel","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-05","Dbt Crd 2146  Chili S Boerne Boerne Tx",85.94,"posted","Restaurants","Food & Drink",false,,"regular","Cheetah Checking","0230",,""
"2025-02-04","1050  Apple Com Bill Apple Com Bill Cupertino Ca",9.99,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-04","Payment Extra Space",139,"posted","",,true,,"internal transfer","Cheetah Checking","0230",,""
"2025-02-04","Dbt Crd 1211  Dd Doordash Saucedwin Doordash.com Ca",56.33,"posted","Restaurants","Food & Drink",false,,"regular","Cheetah Checking","0230",,""
"2025-02-04","Payment Extra Space",203.5,"posted","",,true,,"internal transfer","Cheetah Checking","0230",,""
"2025-02-04","Payment Extra Space",203.5,"posted","",,true,,"internal transfer","Cheetah Checking","0230",,""
"2025-02-03","Transfer 65x0231 To 65x",2000,"posted","",,true,,"internal transfer","Savings Personal","0231",,""
"2025-02-03","Walmart",10.68,"posted","Healthcare","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-03","Transfer 65x0231 To 65x",-2000,"posted","",,true,,"internal transfer","Main Personal","0232",,""
"2025-02-03","1709  Boerne Utility Boerne Utility Boerne Tx",527.32,"posted","Utilities","Home Essentials",false,,"regular","Main Personal","0232",,""
"2025-02-03","Dbt Crd 0954  Apple.com-bill Ca",32.46,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-03","Funding Boerne Lonestar",2871.25,"posted","Home Rent","Home Essentials",false,,"regular","Main Personal","0232",,"Boerne Lonestar"
"2025-02-03","Walmart",428.89,"posted","Groceries","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-03","Dbt Crd 2041  Domino S 6484 Tx",42.18,"posted","Restaurants","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-03","Walmart",50.76,"posted","Household","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-02","Dbt Crd 1712  Amazon.comzc7mt0qs1",10.39,"posted","Healthcare","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-02","Dbt Crd 2041  Apple.com-bill Ca",9.99,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-02","Dbt Crd 0653  Sq Snowflake Doughnut Boerne Tx",21.98,"posted","Restaurants","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-02","Dbt Crd 1523  Red Crest Pet Shop Boerne Tx",38.85,"posted","Pets","Shopping",false,,"regular","Main Personal","0232",,""
"2025-02-02","Dbt Crd 0222  Amazon.comz75bz82j2",17.76,"posted","Healthcare","Future Needs/Saving",false,,"regular","Main Personal","0232",,""
"2025-02-02","0205  Markate.com Markate.com Scottsdale Ca",49.95,"posted","B - Software and subscriptions","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-01","Dbt Crd 1843  Se40523 Boerne Tx",4.1,"posted","Groceries","Food & Drink",false,,"regular","Main Personal","0232",,""
"2025-02-01","Whataburger",20.44,"posted","Work food","Cheetah Elevation, LLC",false,,"regular","Main Personal","0232",,""
"2025-02-01","Home Depot",69.2,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
"2025-02-01","Home Depot",179.31,"posted","B - COGS","Cheetah Elevation, LLC",false,,"regular","Cheetah Checking","0230",,""
